label,area,diameter,eccentricity,solidity,mean_intensity
572,25.0,5.641895835477563,0.8151009003035716,0.8928571428571429,0.893341511285574
573,14.0,4.222008245644752,0.9531705052445997,0.875,0.8787852236085799
574,22.0,5.292567428401227,0.8640779449668834,1.0,0.7334061914532963
575,48.0,7.817640190446719,0.6010704182608407,0.9056603773584906,0.6902881705920837
576,2.0,1.5957691216057308,1.0,1.0,0.6538579489695779
577,6.0,2.763953195770684,0.9534070055730551,0.6,0.812704448806019
578,5.0,2.5231325220201604,1.0,1.0,0.6582188420019627
579,23.0,5.4115163798060095,0.6412080601941912,0.92,0.7103084865810471
580,3.0,1.9544100476116797,1.0,1.0,0.7736138370951914
581,1.0,1.1283791670955126,0.0,1.0,0.8846295387634936
582,5.0,2.5231325220201604,0.0,1.0,0.8413395485770364
583,19.0,4.918490759365935,0.9402905622537188,0.9047619047619048,0.8598761685863332
584,8.0,3.1915382432114616,0.7950972173652757,0.8888888888888888,0.6550079735034348
585,4.0,2.256758334191025,0.0,1.0,0.6669375613346418
586,10.0,3.5682482323055424,0.6831300510639732,1.0,0.8229759568204121
587,2.0,1.5957691216057308,1.0,1.0,0.6513738959764475
588,74.0,9.706684619910241,0.83660317770425,0.9487179487179487,0.7086065763997561
589,15.0,4.370193722368317,0.7679443059370212,0.9375,0.8251799149492967
590,23.0,5.4115163798060095,0.7977101429282631,1.0,0.8059078593676664
591,9.0,3.385137501286538,0.8606629658238704,0.9,0.6588703521971432
592,17.0,4.652426491681278,0.7703379897033652,0.9444444444444444,0.6991824453039313
593,79.0,10.02925341359355,0.6860602905759053,0.9518072289156626,0.7967773692252269
594,30.0,6.180387232371033,0.41841657658765075,0.9375,0.7610341020608441
595,31.0,6.282549314314218,0.700570687683159,0.96875,0.6542051821836715
596,145.0,13.58748446131949,0.9228405375441407,0.8895705521472392,0.8176089641636493
597,111.0,11.888212206450685,0.6818237892934002,0.8951612903225806,0.8493273081717636
598,44.0,7.48482063701911,0.7687510097985624,0.8979591836734694,0.8083125167276294
599,50.0,7.978845608028654,0.7779859786043684,0.819672131147541,0.7477760058881256
600,136.0,13.159049284959082,0.5884809534782125,0.9379310344827586,0.842848470963459
601,27.0,5.863230142835039,0.9485436984862649,0.9,0.7495820157743611
602,2.0,1.5957691216057308,1.0,1.0,0.8249202649656526
603,31.0,6.282549314314218,0.7368935930396069,0.96875,0.6949927189844565
604,10.0,3.5682482323055424,0.6831300510639732,1.0,0.7581268400392542
605,14.0,4.222008245644752,1.0,1.0,0.8203289289219123
606,23.0,5.4115163798060095,0.9147344487099655,0.8518518518518519,0.8542315569398814
607,12.0,3.9088200952233594,0.0,1.0,0.7027161023879619
608,2.0,1.5957691216057308,1.0,1.0,0.7728164867517173
609,4.0,2.256758334191025,1.0,1.0,0.8095099362119725
610,19.0,4.918490759365935,0.2931051908802741,0.95,0.685705154692423
611,4.0,2.256758334191025,1.0,1.0,0.6985402355250245
612,90.0,10.704744696916627,0.7082380070170171,0.9,0.759968242285465
613,43.0,7.399277020331919,0.9234059357535974,0.6825396825396826,0.8604266038295639
614,10.0,3.5682482323055424,1.0,1.0,0.7626533366045142
615,40.0,7.136496464611085,0.9906974722292782,0.8,0.8659546736997056
616,6.0,2.763953195770684,0.6741998624632421,1.0,0.6892787046123651
617,75.0,9.772050238058398,0.7353747091670008,0.8928571428571429,0.8153148511612692
618,82.0,10.217907939900583,0.8660939970349407,0.9318181818181818,0.8900419469111275
619,121.0,12.412170838050638,0.8192464301036352,0.9166666666666666,0.8140551626533873
620,38.0,6.955796338302048,0.7202065284857203,0.9047619047619048,0.7514671891947728
621,25.0,5.641895835477563,0.512473517581343,0.8620689655172413,0.7539720314033366
622,74.0,9.706684619910241,0.7291839002674836,0.891566265060241,0.7914050274513965
623,9.0,3.385137501286538,0.0,1.0,0.7674326681932178
624,109.0,11.780624362746345,0.7303554190338216,0.8861788617886179,0.7689951697562821
625,33.0,6.4820448144285745,0.7904321149108899,0.9428571428571428,0.8007813661640942
626,18.0,4.787307364817192,0.7681821273339909,0.9,0.7433588212844836
627,22.0,5.292567428401227,0.974977507999839,0.88,0.8901858997234364
628,71.0,9.507891862878783,0.7947196390926459,0.8875,0.73796977152414
629,167.0,14.581872443920643,0.8866499867088216,0.907608695652174,0.8812833116886932
630,2.0,1.5957691216057308,1.0,1.0,0.7340836604514229
631,4.0,2.256758334191025,0.9606594016383402,0.8,0.6545019627085378
632,191.0,15.594510349620345,0.6044498222526389,0.8842592592592593,0.8119862019534603
633,46.0,7.653039857325812,0.47818905742173523,0.92,0.8486314374706659
634,123.0,12.514330345744634,0.6808169444102872,0.8785714285714286,0.7620953908263322
635,17.0,4.652426491681278,0.9658358903628802,0.85,0.7304991918258963
636,36.0,6.770275002573076,0.7759941018584808,0.9230769230769231,0.8749931850397993
637,48.0,7.817640190446719,0.7503571722026912,0.9795918367346939,0.7690865738469087
638,20.0,5.046265044040321,0.4710415176572699,0.9090909090909091,0.6894167075564279
639,35.0,6.6755811781245455,0.5063628440142346,0.8536585365853658,0.7990519416795178
640,11.0,3.742410318509555,0.9109659701031063,0.8461538461538461,0.693293335712374
641,9.0,3.385137501286538,0.8606629658238704,0.9,0.7402069021916913
642,3.0,1.9544100476116797,0.816496580927726,1.0,0.6545019627085377
643,16.0,4.51351666838205,0.8963571115152574,0.8421052631578947,0.7958553115799804
644,79.0,10.02925341359355,0.4649370434968858,0.8977272727272727,0.7440388939267836
645,17.0,4.652426491681278,0.7086423846392491,1.0,0.6847976678404433
646,3.0,1.9544100476116797,1.0,1.0,0.7523716061498201
647,16.0,4.51351666838205,0.700207434242993,0.9411764705882353,0.727996197252208
648,49.0,7.898654169668588,0.8062300611254886,0.9074074074074074,0.8098375758546795
649,41.0,7.225151993843567,0.37302025642432923,0.9318181818181818,0.7897717752938078
650,7.0,2.985410660720923,0.816496580927726,1.0,0.7798874947427449
651,8.0,3.1915382432114616,0.7950972173652757,0.8888888888888888,0.6576300294406281
652,7.0,2.985410660720923,0.816496580927726,1.0,0.6622126033926818
653,1.0,1.1283791670955126,0.0,1.0,0.6513125613346418
654,22.0,5.292567428401227,0.614911794457354,0.88,0.7373288205905969
655,74.0,9.706684619910241,0.9168849264863389,0.9024390243902439,0.8292161764315837
656,18.0,4.787307364817192,0.7246906147047317,0.9473684210526315,0.6985504579653254
657,48.0,7.817640190446719,0.771488145665461,0.8888888888888888,0.7812103880438338
658,2.0,1.5957691216057308,1.0,1.0,0.6691302747791953
659,5.0,2.5231325220201604,1.0,1.0,0.7117271835132483
660,6.0,2.763953195770684,0.674199862463242,1.0,0.65625
661,8.0,3.1915382432114616,0.8843384945005575,1.0,0.9540756869479882
662,33.0,6.4820448144285745,0.9660917830792959,1.0,0.8522336961370327
663,32.0,6.383076486422923,0.9650922455768907,1.0,0.7372979790235525
664,42.0,7.312732791431452,0.7597353857551136,0.8936170212765957,0.7221584536660592
665,10.0,3.5682482323055424,0.698569967862919,0.9090909090909091,0.655550785083415
666,9.0,3.385137501286538,0.6944132079458366,0.9,0.6620052338894341
667,44.0,7.48482063701911,0.5274484462940204,0.8627450980392157,0.7597076010348828
668,26.0,5.753627391751592,0.6588180918833454,0.9285714285714286,0.7043882577187286
669,8.0,3.1915382432114616,0.6123724356957945,1.0,0.6828155667320903
670,4.0,2.256758334191025,1.0,1.0,0.6554833169774288
671,2.0,1.5957691216057308,1.0,1.0,0.7384384200196271
672,61.0,8.812923024107548,0.6289812702890578,0.9682539682539683,0.7233717160829485
673,25.0,5.641895835477563,0.6249128029922598,0.9615384615384616,0.866766437684004
674,33.0,6.4820448144285745,0.7623579832900821,0.8461538461538461,0.776102536652095
675,41.0,7.225151993843567,0.7642564559638209,0.9534883720930233,0.6934464683214054
676,18.0,4.787307364817192,0.9686649499920029,0.8571428571428571,0.750398675171737
677,114.0,12.047792665040703,0.8215464552969868,0.8702290076335878,0.800402010915414
678,4.0,2.256758334191025,1.0,1.0,0.6718443326790972
679,25.0,5.641895835477563,0.8571428571428571,0.9615384615384616,0.8938321884200197
680,11.0,3.742410318509555,0.4315383352117126,0.9166666666666666,0.6674826032652333
681,29.0,6.076507779746499,0.8167704649008516,0.8787878787878788,0.7646378295150756
682,28.0,5.970821321441846,0.609242985774744,0.9032258064516129,0.7228506589092948
683,49.0,7.898654169668588,0.8078002807410767,0.9074074074074074,0.7613619294626585
684,16.0,4.51351666838205,0.5773502691896258,1.0,0.7048768707065751
685,35.0,6.6755811781245455,0.5028412493043622,0.9722222222222222,0.8052958082153371
686,85.0,10.403141895720198,0.6968010357512668,0.8762886597938144,0.8073666512728741
687,76.0,9.83698151873187,0.5992968024402353,0.95,0.7849284644388203
688,199.0,15.91774699517169,0.9359150962847711,0.7316176470588235,0.9142705061125055
689,24.0,5.527906391541368,0.9834091785293936,0.8275862068965517,0.8803412250572457
690,7.0,2.985410660720923,0.8886656215775005,1.0,0.6648412308986401
691,3.0,1.9544100476116797,1.0,1.0,0.6565260058881256
692,5.0,2.5231325220201604,0.816496580927726,1.0,0.8770853778213935
693,16.0,4.51351666838205,0.9583327731988911,0.8421052631578947,0.7527140578999019
